 === NP Ecosistem model integration =====================
  time            phytoplankton   nitrate         total_N
   61.0000000       5.93693636E-04   2.40630750E-03   3.00000119E-03
   61.1000023       5.92678203E-04   2.40732287E-03   3.00000096E-03
   61.2000008       5.91665332E-04   2.40833568E-03   3.00000096E-03
   61.2999992       5.90654963E-04   2.40934594E-03   3.00000096E-03
   61.4000015       5.89647156E-04   2.41035386E-03   3.00000096E-03
   61.5000000       5.88641851E-04   2.41135922E-03   3.00000096E-03
   61.6000023       5.87639050E-04   2.41236202E-03   3.00000096E-03
   61.7000008       5.86638751E-04   2.41336226E-03   3.00000096E-03
   61.7999992       5.85640955E-04   2.41436018E-03   3.00000119E-03
   61.9000015       5.84645604E-04   2.41535553E-03   3.00000119E-03
   62.0000000       5.83652756E-04   2.41634832E-03   3.00000096E-03
   62.1000023       5.82662353E-04   2.41733878E-03   3.00000119E-03
   62.2000008       5.81674394E-04   2.41832668E-03   3.00000096E-03
   62.2999992       5.80688880E-04   2.41931225E-03   3.00000119E-03
   62.4000015       5.79705811E-04   2.42029526E-03   3.00000096E-03
   62.5000000       5.78725128E-04   2.42127595E-03   3.00000096E-03
   62.6000023       5.77746890E-04   2.42225430E-03   3.00000119E-03
   62.7000008       5.76771039E-04   2.42323009E-03   3.00000119E-03
   62.7999992       5.75797574E-04   2.42420356E-03   3.00000119E-03
   62.9000015       5.74826496E-04   2.42517469E-03   3.00000119E-03
   63.0000000       5.73857804E-04   2.42614327E-03   3.00000096E-03
   63.1000023       5.72891498E-04   2.42710952E-03   3.00000096E-03
   63.2000008       5.71927580E-04   2.42807344E-03   3.00000096E-03
   63.2999992       5.70965989E-04   2.42903503E-03   3.00000096E-03
   63.4000015       5.70006785E-04   2.42999429E-03   3.00000096E-03
   63.5000000       5.69049909E-04   2.43095122E-03   3.00000119E-03
   63.6000023       5.68095362E-04   2.43190583E-03   3.00000119E-03
   63.7000008       5.67143143E-04   2.43285811E-03   3.00000119E-03
   63.7999992       5.66193252E-04   2.43380805E-03   3.00000142E-03
   63.9000015       5.65245631E-04   2.43475568E-03   3.00000142E-03
   64.0000000       5.64300339E-04   2.43570097E-03   3.00000142E-03
   64.0999985       5.63357316E-04   2.43664393E-03   3.00000119E-03
   64.2000046       5.62416622E-04   2.43758457E-03   3.00000119E-03
   64.3000031       5.61478199E-04   2.43852311E-03   3.00000142E-03
   64.4000015       5.60542045E-04   2.43945932E-03   3.00000142E-03
   64.5000000       5.59608161E-04   2.44039320E-03   3.00000142E-03
   64.5999985       5.58676489E-04   2.44132476E-03   3.00000119E-03
   64.7000046       5.57747087E-04   2.44225422E-03   3.00000142E-03
   64.8000031       5.56819898E-04   2.44318135E-03   3.00000119E-03
   64.9000015       5.55894978E-04   2.44410639E-03   3.00000142E-03
   65.0000000       5.54972270E-04   2.44502909E-03   3.00000142E-03
   65.0999985       5.54051774E-04   2.44594971E-03   3.00000142E-03
   65.2000046       5.53133490E-04   2.44686799E-03   3.00000142E-03
   65.3000031       5.52217360E-04   2.44778418E-03   3.00000142E-03
   65.4000015       5.51303441E-04   2.44869804E-03   3.00000142E-03
   65.5000000       5.50391735E-04   2.44960980E-03   3.00000142E-03
   65.5999985       5.49482182E-04   2.45051924E-03   3.00000142E-03
   65.7000046       5.48574782E-04   2.45142658E-03   3.00000142E-03
   65.8000031       5.47669595E-04   2.45233183E-03   3.00000142E-03
   65.9000015       5.46766561E-04   2.45323498E-03   3.00000142E-03
   66.0000000       5.45865623E-04   2.45413580E-03   3.00000142E-03
   66.0999985       5.44966839E-04   2.45503453E-03   3.00000142E-03
   66.2000046       5.44070208E-04   2.45593116E-03   3.00000142E-03
   66.3000031       5.43175673E-04   2.45682569E-03   3.00000142E-03
   66.4000015       5.42283291E-04   2.45771813E-03   3.00000142E-03
   66.5000000       5.41393005E-04   2.45860848E-03   3.00000142E-03
   66.5999985       5.40504814E-04   2.45949673E-03   3.00000142E-03
   66.7000046       5.39618719E-04   2.46038288E-03   3.00000166E-03
   66.8000031       5.38734719E-04   2.46126694E-03   3.00000166E-03
   66.9000015       5.37852815E-04   2.46214890E-03   3.00000166E-03
   67.0000000       5.36973006E-04   2.46302877E-03   3.00000189E-03
   67.0999985       5.36095235E-04   2.46390654E-03   3.00000189E-03
   67.2000046       5.35219559E-04   2.46478221E-03   3.00000189E-03
   67.3000031       5.34345920E-04   2.46565579E-03   3.00000166E-03
   67.4000015       5.33474318E-04   2.46652728E-03   3.00000166E-03
   67.5000000       5.32604754E-04   2.46739690E-03   3.00000166E-03
   67.5999985       5.31737227E-04   2.46826443E-03   3.00000166E-03
   67.7000046       5.30871737E-04   2.46912986E-03   3.00000166E-03
   67.8000031       5.30008285E-04   2.46999343E-03   3.00000166E-03
   67.9000015       5.29146811E-04   2.47085490E-03   3.00000166E-03
   68.0000000       5.28287375E-04   2.47171428E-03   3.00000166E-03
   68.0999985       5.27429918E-04   2.47257180E-03   3.00000166E-03
   68.2000046       5.26574440E-04   2.47342722E-03   3.00000166E-03
   68.3000031       5.25721000E-04   2.47428077E-03   3.00000189E-03
   68.4000015       5.24869538E-04   2.47513223E-03   3.00000189E-03
   68.5000000       5.24020055E-04   2.47598183E-03   3.00000189E-03
   68.5999985       5.23172494E-04   2.47682934E-03   3.00000189E-03
   68.7000046       5.22326911E-04   2.47767498E-03   3.00000189E-03
   68.8000031       5.21483307E-04   2.47851852E-03   3.00000189E-03
   68.9000015       5.20641624E-04   2.47936021E-03   3.00000189E-03
   69.0000000       5.19801921E-04   2.48020003E-03   3.00000189E-03
   69.0999985       5.18964138E-04   2.48103775E-03   3.00000189E-03
   69.2000046       5.18128276E-04   2.48187361E-03   3.00000189E-03
   69.3000031       5.17294335E-04   2.48270761E-03   3.00000189E-03
   69.4000015       5.16462314E-04   2.48353975E-03   3.00000212E-03
   69.5000000       5.15632215E-04   2.48436979E-03   3.00000189E-03
   69.5999985       5.14804036E-04   2.48519797E-03   3.00000189E-03
   69.7000046       5.13977720E-04   2.48602428E-03   3.00000189E-03
   69.8000031       5.13153325E-04   2.48684874E-03   3.00000212E-03
   69.9000015       5.12330793E-04   2.48767133E-03   3.00000212E-03
   70.0000000       5.11510123E-04   2.48849206E-03   3.00000212E-03
   70.0999985       5.10691374E-04   2.48931092E-03   3.00000235E-03
   70.2000046       5.09874488E-04   2.49012792E-03   3.00000235E-03
   70.3000031       5.09059464E-04   2.49094306E-03   3.00000259E-03
   70.4000015       5.08246303E-04   2.49175634E-03   3.00000259E-03
   70.5000000       5.07434946E-04   2.49256776E-03   3.00000282E-03
   70.5999985       5.06625453E-04   2.49337731E-03   3.00000282E-03
   70.7000046       5.05817821E-04   2.49418500E-03   3.00000282E-03
   70.8000031       5.05011994E-04   2.49499083E-03   3.00000282E-03
   70.9000015       5.04207972E-04   2.49579479E-03   3.00000282E-03
   71.0000000       5.03405812E-04   2.49659689E-03   3.00000282E-03
   71.0999985       5.02605457E-04   2.49739736E-03   3.00000282E-03
   71.2000046       5.01806906E-04   2.49819597E-03   3.00000282E-03
   71.3000031       5.01010159E-04   2.49899272E-03   3.00000282E-03
   71.4000015       5.00215217E-04   2.49978760E-03   3.00000282E-03
   71.5000000       4.99422080E-04   2.50058086E-03   3.00000282E-03
   71.5999985       4.98630689E-04   2.50137225E-03   3.00000282E-03
   71.7000046       4.97841102E-04   2.50216178E-03   3.00000282E-03
   71.8000031       4.97053261E-04   2.50294968E-03   3.00000282E-03
   71.9000015       4.96267225E-04   2.50373571E-03   3.00000282E-03
   72.0000000       4.95482935E-04   2.50452012E-03   3.00000305E-03
   72.0999985       4.94700391E-04   2.50530266E-03   3.00000305E-03
   72.2000046       4.93919593E-04   2.50608334E-03   3.00000282E-03
   72.3000031       4.93140542E-04   2.50686239E-03   3.00000282E-03
   72.4000015       4.92363237E-04   2.50763958E-03   3.00000282E-03
   72.5000000       4.91587678E-04   2.50841514E-03   3.00000282E-03
   72.5999985       4.90813865E-04   2.50918907E-03   3.00000282E-03
   72.7000046       4.90041741E-04   2.50996114E-03   3.00000282E-03
   72.8000031       4.89271362E-04   2.51073157E-03   3.00000282E-03
   72.9000015       4.88502672E-04   2.51150015E-03   3.00000282E-03
   73.0000000       4.87735699E-04   2.51226709E-03   3.00000282E-03
   73.0999985       4.86970443E-04   2.51303241E-03   3.00000282E-03
   73.2000046       4.86206874E-04   2.51379609E-03   3.00000305E-03
   73.3000031       4.85444994E-04   2.51455791E-03   3.00000282E-03
   73.4000015       4.84684802E-04   2.51531810E-03   3.00000282E-03
   73.5000000       4.83926298E-04   2.51607667E-03   3.00000305E-03
   73.5999985       4.83169453E-04   2.51683360E-03   3.00000305E-03
   73.7000046       4.82414296E-04   2.51758867E-03   3.00000305E-03
   73.8000031       4.81660798E-04   2.51834211E-03   3.00000282E-03
   73.9000015       4.80908959E-04   2.51909392E-03   3.00000282E-03
   74.0000000       4.80158778E-04   2.51984410E-03   3.00000282E-03
   74.0999985       4.79410257E-04   2.52059265E-03   3.00000282E-03
   74.2000046       4.78663365E-04   2.52133957E-03   3.00000282E-03
   74.3000031       4.77918104E-04   2.52208486E-03   3.00000305E-03
   74.4000015       4.77174501E-04   2.52282852E-03   3.00000305E-03
   74.5000000       4.76432528E-04   2.52357055E-03   3.00000305E-03
   74.5999985       4.75692155E-04   2.52431096E-03   3.00000305E-03
   74.7000046       4.74953413E-04   2.52504973E-03   3.00000305E-03
   74.8000031       4.74216300E-04   2.52578687E-03   3.00000329E-03
   74.9000015       4.73480788E-04   2.52652238E-03   3.00000329E-03
   75.0000000       4.72746877E-04   2.52725626E-03   3.00000305E-03
   75.0999985       4.72014566E-04   2.52798852E-03   3.00000305E-03
   75.2000046       4.71283856E-04   2.52871914E-03   3.00000305E-03
   75.3000031       4.70554718E-04   2.52944836E-03   3.00000305E-03
   75.4000015       4.69827180E-04   2.53017596E-03   3.00000305E-03
   75.5000000       4.69101215E-04   2.53090193E-03   3.00000305E-03
   75.5999985       4.68376820E-04   2.53162626E-03   3.00000305E-03
   75.7000046       4.67653997E-04   2.53234897E-03   3.00000305E-03
   75.8000031       4.66932746E-04   2.53307028E-03   3.00000305E-03
   75.9000015       4.66213067E-04   2.53378996E-03   3.00000305E-03
   76.0000000       4.65494930E-04   2.53450801E-03   3.00000282E-03
   76.0999985       4.64778335E-04   2.53522466E-03   3.00000305E-03
   76.2000046       4.64063312E-04   2.53593968E-03   3.00000305E-03
   76.3000031       4.63349832E-04   2.53665308E-03   3.00000282E-03
   76.4000015       4.62637865E-04   2.53736507E-03   3.00000282E-03
   76.5000000       4.61927440E-04   2.53807544E-03   3.00000282E-03
   76.5999985       4.61218558E-04   2.53878441E-03   3.00000305E-03
   76.7000046       4.60511190E-04   2.53949175E-03   3.00000282E-03
   76.8000031       4.59805335E-04   2.54019769E-03   3.00000305E-03
   76.9000015       4.59100993E-04   2.54090200E-03   3.00000305E-03
   77.0000000       4.58398164E-04   2.54160492E-03   3.00000305E-03
   77.0999985       4.57696849E-04   2.54230620E-03   3.00000305E-03
   77.2000046       4.56997019E-04   2.54300609E-03   3.00000305E-03
   77.3000031       4.56298701E-04   2.54370435E-03   3.00000305E-03
   77.4000015       4.55601868E-04   2.54440121E-03   3.00000305E-03
   77.5000000       4.54906520E-04   2.54509668E-03   3.00000329E-03
   77.5999985       4.54212655E-04   2.54579051E-03   3.00000329E-03
   77.7000046       4.53520275E-04   2.54648295E-03   3.00000329E-03
   77.8000031       4.52829350E-04   2.54717376E-03   3.00000305E-03
   77.9000015       4.52139910E-04   2.54786317E-03   3.00000305E-03
   78.0000000       4.51451924E-04   2.54855119E-03   3.00000305E-03
   78.0999985       4.50765394E-04   2.54923780E-03   3.00000329E-03
   78.2000046       4.50080319E-04   2.54992279E-03   3.00000305E-03
   78.3000031       4.49396699E-04   2.55060638E-03   3.00000305E-03
   78.4000015       4.48714534E-04   2.55128858E-03   3.00000305E-03
   78.5000000       4.48033796E-04   2.55196937E-03   3.00000329E-03
   78.5999985       4.47354512E-04   2.55264877E-03   3.00000329E-03
   78.7000046       4.46676655E-04   2.55332654E-03   3.00000329E-03
   78.8000031       4.46000224E-04   2.55400292E-03   3.00000305E-03
   78.9000015       4.45325219E-04   2.55467789E-03   3.00000305E-03
   79.0000000       4.44651640E-04   2.55535147E-03   3.00000305E-03
   79.0999985       4.43979487E-04   2.55602365E-03   3.00000305E-03
   79.2000046       4.43308731E-04   2.55669444E-03   3.00000329E-03
   79.3000031       4.42639401E-04   2.55736383E-03   3.00000329E-03
   79.4000015       4.41971468E-04   2.55803182E-03   3.00000329E-03
   79.5000000       4.41304932E-04   2.55869841E-03   3.00000329E-03
   79.5999985       4.40639793E-04   2.55936361E-03   3.00000329E-03
   79.7000046       4.39976051E-04   2.56002741E-03   3.00000352E-03
   79.8000031       4.39313706E-04   2.56068981E-03   3.00000352E-03
   79.9000015       4.38652729E-04   2.56135082E-03   3.00000352E-03
   80.0000000       4.37993149E-04   2.56201043E-03   3.00000352E-03
   80.0999985       4.37334937E-04   2.56266864E-03   3.00000352E-03
   80.2000046       4.36678092E-04   2.56332546E-03   3.00000352E-03
   80.3000031       4.36022616E-04   2.56398087E-03   3.00000352E-03
   80.4000015       4.35368507E-04   2.56463489E-03   3.00000329E-03
   80.5000000       4.34715766E-04   2.56528775E-03   3.00000352E-03
   80.5999985       4.34064365E-04   2.56593921E-03   3.00000352E-03
   80.7000046       4.33414330E-04   2.56658928E-03   3.00000352E-03
   80.8000031       4.32765635E-04   2.56723794E-03   3.00000352E-03
   80.9000015       4.32118279E-04   2.56788521E-03   3.00000352E-03
   81.0000000       4.31472290E-04   2.56853132E-03   3.00000352E-03
   81.0999985       4.30827611E-04   2.56917602E-03   3.00000375E-03
   81.2000046       4.30184271E-04   2.56981933E-03   3.00000352E-03
   81.3000031       4.29542270E-04   2.57046125E-03   3.00000352E-03
   81.4000015       4.28901578E-04   2.57110200E-03   3.00000352E-03
   81.5000000       4.28262225E-04   2.57174135E-03   3.00000352E-03
   81.5999985       4.27624182E-04   2.57237931E-03   3.00000352E-03
   81.7000046       4.26987448E-04   2.57301610E-03   3.00000352E-03
   81.8000031       4.26352024E-04   2.57365149E-03   3.00000352E-03
   81.9000015       4.25717910E-04   2.57428549E-03   3.00000329E-03
   82.0000000       4.25085105E-04   2.57491833E-03   3.00000352E-03
   82.0999985       4.24453581E-04   2.57554976E-03   3.00000329E-03
   82.2000046       4.23823367E-04   2.57618004E-03   3.00000329E-03
   82.3000031       4.23194433E-04   2.57680891E-03   3.00000329E-03
   82.4000015       4.22566809E-04   2.57743662E-03   3.00000352E-03
   82.5000000       4.21940465E-04   2.57806294E-03   3.00000329E-03
   82.5999985       4.21315402E-04   2.57868809E-03   3.00000352E-03
   82.7000046       4.20691620E-04   2.57931184E-03   3.00000352E-03
   82.8000031       4.20069089E-04   2.57993443E-03   3.00000352E-03
   82.9000015       4.19447839E-04   2.58055562E-03   3.00000352E-03
   83.0000000       4.18827840E-04   2.58117565E-03   3.00000352E-03
   83.0999985       4.18209122E-04   2.58179428E-03   3.00000329E-03
   83.2000046       4.17591655E-04   2.58241175E-03   3.00000329E-03
   83.3000031       4.16975439E-04   2.58302805E-03   3.00000352E-03
   83.4000015       4.16360475E-04   2.58364296E-03   3.00000352E-03
   83.5000000       4.15746763E-04   2.58425670E-03   3.00000352E-03
   83.5999985       4.15134302E-04   2.58486927E-03   3.00000352E-03
   83.7000046       4.14523063E-04   2.58548046E-03   3.00000352E-03
   83.8000031       4.13913076E-04   2.58609047E-03   3.00000352E-03
   83.9000015       4.13304311E-04   2.58669932E-03   3.00000375E-03
   84.0000000       4.12696769E-04   2.58730678E-03   3.00000352E-03
   84.0999985       4.12090478E-04   2.58791307E-03   3.00000352E-03
   84.2000046       4.11485409E-04   2.58851820E-03   3.00000352E-03
   84.3000031       4.10881563E-04   2.58912216E-03   3.00000375E-03
   84.4000015       4.10278910E-04   2.58972473E-03   3.00000375E-03
   84.5000000       4.09677479E-04   2.59032613E-03   3.00000352E-03
   84.5999985       4.09077271E-04   2.59092636E-03   3.00000375E-03
   84.7000046       4.08478256E-04   2.59152544E-03   3.00000375E-03
   84.8000031       4.07880434E-04   2.59212335E-03   3.00000375E-03
   84.9000015       4.07283806E-04   2.59271986E-03   3.00000375E-03
   85.0000000       4.06688399E-04   2.59331521E-03   3.00000352E-03
   85.0999985       4.06094186E-04   2.59390939E-03   3.00000352E-03
   85.2000046       4.05501138E-04   2.59450241E-03   3.00000352E-03
   85.3000031       4.04909282E-04   2.59509427E-03   3.00000352E-03
   85.4000015       4.04318620E-04   2.59568496E-03   3.00000352E-03
   85.5000000       4.03729122E-04   2.59627448E-03   3.00000352E-03
   85.5999985       4.03140817E-04   2.59686285E-03   3.00000375E-03
   85.7000046       4.02553676E-04   2.59745005E-03   3.00000375E-03
   85.8000031       4.01967700E-04   2.59803608E-03   3.00000375E-03
   85.9000015       4.01382888E-04   2.59862095E-03   3.00000375E-03
   86.0000000       4.00799239E-04   2.59920466E-03   3.00000398E-03
   86.0999985       4.00216755E-04   2.59978720E-03   3.00000398E-03
   86.2000046       3.99635435E-04   2.60036858E-03   3.00000398E-03
   86.3000031       3.99055250E-04   2.60094879E-03   3.00000398E-03
   86.4000015       3.98476230E-04   2.60152784E-03   3.00000398E-03
   86.5000000       3.97898344E-04   2.60210573E-03   3.00000398E-03
   86.5999985       3.97321623E-04   2.60268245E-03   3.00000398E-03
   86.7000046       3.96746036E-04   2.60325801E-03   3.00000398E-03
   86.8000031       3.96171585E-04   2.60383240E-03   3.00000398E-03
   86.9000015       3.95598268E-04   2.60440563E-03   3.00000398E-03
   87.0000000       3.95026087E-04   2.60497793E-03   3.00000398E-03
   87.0999985       3.94455041E-04   2.60554906E-03   3.00000422E-03
   87.2000046       3.93885100E-04   2.60611903E-03   3.00000422E-03
   87.3000031       3.93316295E-04   2.60668783E-03   3.00000422E-03
   87.4000015       3.92748596E-04   2.60725548E-03   3.00000398E-03
   87.5000000       3.92182032E-04   2.60782195E-03   3.00000398E-03
   87.5999985       3.91616573E-04   2.60838750E-03   3.00000398E-03
   87.7000046       3.91052221E-04   2.60895188E-03   3.00000422E-03
   87.8000031       3.90488975E-04   2.60951510E-03   3.00000398E-03
   87.9000015       3.89926834E-04   2.61007715E-03   3.00000398E-03
   88.0000000       3.89365799E-04   2.61063827E-03   3.00000398E-03
   88.0999985       3.88805842E-04   2.61119823E-03   3.00000398E-03
   88.2000046       3.88246990E-04   2.61175702E-03   3.00000398E-03
   88.3000031       3.87689244E-04   2.61231489E-03   3.00000422E-03
   88.4000015       3.87132575E-04   2.61287158E-03   3.00000422E-03
   88.5000000       3.86576983E-04   2.61342712E-03   3.00000422E-03
   88.5999985       3.86022468E-04   2.61398172E-03   3.00000422E-03
   88.7000046       3.85469059E-04   2.61453516E-03   3.00000422E-03
   88.8000031       3.84916726E-04   2.61508743E-03   3.00000422E-03
   88.9000015       3.84365470E-04   2.61563878E-03   3.00000422E-03
   89.0000000       3.83815262E-04   2.61618895E-03   3.00000422E-03
   89.0999985       3.83266131E-04   2.61673797E-03   3.00000422E-03
   89.2000046       3.82718077E-04   2.61728605E-03   3.00000422E-03
   89.3000031       3.82171071E-04   2.61783297E-03   3.00000398E-03
   89.4000015       3.81625141E-04   2.61837896E-03   3.00000422E-03
   89.5000000       3.81080259E-04   2.61892378E-03   3.00000398E-03
   89.5999985       3.80536425E-04   2.61946768E-03   3.00000422E-03
   89.7000046       3.79993638E-04   2.62001040E-03   3.00000398E-03
   89.8000031       3.79451900E-04   2.62055220E-03   3.00000422E-03
   89.9000015       3.78911209E-04   2.62109283E-03   3.00000398E-03
   90.0000000       3.78371566E-04   2.62163254E-03   3.00000422E-03
   90.0999985       3.77832970E-04   2.62217107E-03   3.00000398E-03
   90.2000046       3.77295393E-04   2.62270868E-03   3.00000398E-03
   90.3000031       3.76758864E-04   2.62324512E-03   3.00000398E-03
   90.4000015       3.76223354E-04   2.62378063E-03   3.00000398E-03
   90.5000000       3.75688891E-04   2.62431521E-03   3.00000422E-03
   90.5999985       3.75155447E-04   2.62484862E-03   3.00000398E-03
   90.7000046       3.74623021E-04   2.62538111E-03   3.00000422E-03
   90.8000031       3.74091615E-04   2.62591243E-03   3.00000398E-03
   90.9000015       3.73561226E-04   2.62644282E-03   3.00000398E-03
   91.0000000       3.73031857E-04   2.62697227E-03   3.00000422E-03
   91.0999985       3.72503506E-04   2.62750057E-03   3.00000398E-03
   91.2000046       3.71976173E-04   2.62802793E-03   3.00000422E-03
   91.3000031       3.71449831E-04   2.62855436E-03   3.00000422E-03
   91.4000015       3.70924507E-04   2.62907962E-03   3.00000422E-03
   91.5000000       3.70400172E-04   2.62960396E-03   3.00000422E-03
   91.5999985       3.69876827E-04   2.63012736E-03   3.00000422E-03
   91.7000046       3.69354500E-04   2.63064960E-03   3.00000422E-03
   91.8000031       3.68833164E-04   2.63117091E-03   3.00000398E-03
   91.9000015       3.68312816E-04   2.63169128E-03   3.00000422E-03
   92.0000000       3.67793458E-04   2.63221073E-03   3.00000422E-03
   92.0999985       3.67275090E-04   2.63272901E-03   3.00000422E-03
   92.2000046       3.66757711E-04   2.63324636E-03   3.00000398E-03
   92.3000031       3.66241293E-04   2.63376278E-03   3.00000398E-03
   92.4000015       3.65725864E-04   2.63427827E-03   3.00000422E-03
   92.5000000       3.65211396E-04   2.63479282E-03   3.00000422E-03
   92.5999985       3.64697917E-04   2.63530621E-03   3.00000422E-03
   92.7000046       3.64185398E-04   2.63581867E-03   3.00000398E-03
   92.8000031       3.63673869E-04   2.63633020E-03   3.00000398E-03
   92.9000015       3.63163301E-04   2.63684080E-03   3.00000422E-03
   93.0000000       3.62653693E-04   2.63735047E-03   3.00000422E-03
   93.0999985       3.62145045E-04   2.63785920E-03   3.00000422E-03
   93.2000046       3.61637358E-04   2.63836700E-03   3.00000445E-03
   93.3000031       3.61130631E-04   2.63887364E-03   3.00000422E-03
   93.4000015       3.60624836E-04   2.63937935E-03   3.00000422E-03
   93.5000000       3.60120001E-04   2.63988413E-03   3.00000422E-03
   93.5999985       3.59616126E-04   2.64038797E-03   3.00000422E-03
   93.7000046       3.59113183E-04   2.64089089E-03   3.00000398E-03
   93.8000031       3.58611171E-04   2.64139287E-03   3.00000398E-03
   93.9000015       3.58110119E-04   2.64189392E-03   3.00000398E-03
   94.0000000       3.57609999E-04   2.64239404E-03   3.00000398E-03
   94.0999985       3.57110810E-04   2.64289323E-03   3.00000398E-03
   94.2000046       3.56612552E-04   2.64339149E-03   3.00000398E-03
   94.3000031       3.56115226E-04   2.64388882E-03   3.00000398E-03
   94.4000015       3.55618831E-04   2.64438521E-03   3.00000398E-03
   94.5000000       3.55123368E-04   2.64488067E-03   3.00000398E-03
   94.5999985       3.54628835E-04   2.64537521E-03   3.00000398E-03
   94.7000046       3.54135205E-04   2.64586881E-03   3.00000398E-03
   94.8000031       3.53642507E-04   2.64636148E-03   3.00000398E-03
   94.9000015       3.53150739E-04   2.64685322E-03   3.00000398E-03
   95.0000000       3.52659874E-04   2.64734402E-03   3.00000398E-03
   95.0999985       3.52169911E-04   2.64783390E-03   3.00000375E-03
   95.2000046       3.51680879E-04   2.64832284E-03   3.00000375E-03
   95.3000031       3.51192750E-04   2.64881109E-03   3.00000375E-03
   95.4000015       3.50705523E-04   2.64929840E-03   3.00000398E-03
   95.5000000       3.50219198E-04   2.64978479E-03   3.00000398E-03
   95.5999985       3.49733775E-04   2.65027024E-03   3.00000398E-03
   95.7000046       3.49249254E-04   2.65075476E-03   3.00000398E-03
   95.8000031       3.48765636E-04   2.65123835E-03   3.00000398E-03
   95.9000015       3.48282891E-04   2.65172101E-03   3.00000398E-03
   96.0000000       3.47801048E-04   2.65220297E-03   3.00000398E-03
   96.0999985       3.47320078E-04   2.65268399E-03   3.00000398E-03
   96.2000046       3.46840010E-04   2.65316409E-03   3.00000422E-03
   96.3000031       3.46360815E-04   2.65364326E-03   3.00000398E-03
   96.4000015       3.45882523E-04   2.65412149E-03   3.00000398E-03
   96.5000000       3.45405104E-04   2.65459903E-03   3.00000422E-03
   96.5999985       3.44928558E-04   2.65507563E-03   3.00000422E-03
   96.7000046       3.44452885E-04   2.65555130E-03   3.00000422E-03
   96.8000031       3.43978085E-04   2.65602604E-03   3.00000422E-03
   96.9000015       3.43504158E-04   2.65649986E-03   3.00000398E-03
   97.0000000       3.43031104E-04   2.65697297E-03   3.00000398E-03
   97.0999985       3.42558924E-04   2.65744515E-03   3.00000398E-03
   97.2000046       3.42087616E-04   2.65791640E-03   3.00000398E-03
   97.3000031       3.41617153E-04   2.65838695E-03   3.00000422E-03
   97.4000015       3.41147563E-04   2.65885657E-03   3.00000422E-03
   97.5000000       3.40678816E-04   2.65932526E-03   3.00000398E-03
   97.5999985       3.40210943E-04   2.65979324E-03   3.00000422E-03
   97.7000046       3.39743914E-04   2.66026030E-03   3.00000422E-03
   97.8000031       3.39277729E-04   2.66072643E-03   3.00000422E-03
   97.9000015       3.38812388E-04   2.66119186E-03   3.00000422E-03
   98.0000000       3.38347920E-04   2.66165636E-03   3.00000422E-03
   98.0999985       3.37884296E-04   2.66211992E-03   3.00000422E-03
   98.2000046       3.37421516E-04   2.66258279E-03   3.00000422E-03
   98.3000031       3.36959551E-04   2.66304472E-03   3.00000422E-03
   98.4000015       3.36498430E-04   2.66350573E-03   3.00000422E-03
   98.5000000       3.36038152E-04   2.66396604E-03   3.00000422E-03
   98.5999985       3.35578719E-04   2.66442541E-03   3.00000422E-03
   98.7000046       3.35120101E-04   2.66488409E-03   3.00000422E-03
   98.8000031       3.34662327E-04   2.66534183E-03   3.00000422E-03
   98.9000015       3.34205368E-04   2.66579888E-03   3.00000422E-03
   99.0000000       3.33749253E-04   2.66625499E-03   3.00000422E-03
   99.0999985       3.33293952E-04   2.66671018E-03   3.00000422E-03
   99.2000046       3.32839467E-04   2.66716466E-03   3.00000422E-03
   99.3000031       3.32385825E-04   2.66761822E-03   3.00000398E-03
   99.4000015       3.31932999E-04   2.66807107E-03   3.00000398E-03
   99.5000000       3.31480987E-04   2.66852300E-03   3.00000398E-03
   99.5999985       3.31029791E-04   2.66897422E-03   3.00000398E-03
   99.7000046       3.30579409E-04   2.66942452E-03   3.00000398E-03
   99.8000031       3.30129842E-04   2.66987411E-03   3.00000398E-03
   99.9000015       3.29681061E-04   2.67032278E-03   3.00000375E-03
   100.000000       3.29233095E-04   2.67077074E-03   3.00000375E-03
