 === NP Ecosistem model integration =====================
  time            phytoplankton   nitrate         total_N
   6.59999990       7.98826572E-03   2.01173639E-03   1.00000016E-02
   6.70000029       7.97037873E-03   2.02962290E-03   1.00000016E-02
   6.80000019       7.95272365E-03   2.04727775E-03   1.00000016E-02
   6.90000010       7.93529674E-03   2.06470466E-03   1.00000016E-02
   7.00000000       7.91809428E-03   2.08190759E-03   1.00000016E-02
   7.09999990       7.90111162E-03   2.09889002E-03   1.00000016E-02
   7.20000029       7.88434595E-03   2.11565592E-03   1.00000016E-02
   7.30000019       7.86779355E-03   2.13220879E-03   1.00000026E-02
   7.40000010       7.85145070E-03   2.14855187E-03   1.00000026E-02
   7.50000000       7.83531368E-03   2.16468889E-03   1.00000026E-02
   7.59999990       7.81937968E-03   2.18062312E-03   1.00000026E-02
   7.70000029       7.80364498E-03   2.19635782E-03   1.00000026E-02
   7.80000019       7.78810633E-03   2.21189624E-03   1.00000026E-02
   7.90000010       7.77276093E-03   2.22724164E-03   1.00000026E-02
   8.00000000       7.75760552E-03   2.24239705E-03   1.00000026E-02
   8.10000038       7.74263730E-03   2.25736527E-03   1.00000026E-02
   8.19999981       7.72785302E-03   2.27214955E-03   1.00000026E-02
   8.30000019       7.71324988E-03   2.28675269E-03   1.00000026E-02
   8.40000057       7.69882509E-03   2.30117748E-03   1.00000026E-02
   8.50000000       7.68457586E-03   2.31542671E-03   1.00000026E-02
   8.60000038       7.67049938E-03   2.32950295E-03   1.00000026E-02
   8.69999981       7.65659334E-03   2.34340900E-03   1.00000026E-02
   8.80000019       7.64285494E-03   2.35714763E-03   1.00000026E-02
   8.90000057       7.62928138E-03   2.37072119E-03   1.00000026E-02
   9.00000000       7.61587033E-03   2.38413224E-03   1.00000026E-02
   9.10000038       7.60261901E-03   2.39738333E-03   1.00000026E-02
   9.19999981       7.58952554E-03   2.41047679E-03   1.00000026E-02
   9.30000019       7.57658714E-03   2.42341519E-03   1.00000026E-02
   9.40000057       7.56380148E-03   2.43620062E-03   1.00000016E-02
   9.50000000       7.55116669E-03   2.44883541E-03   1.00000016E-02
   9.60000038       7.53868045E-03   2.46132188E-03   1.00000026E-02
   9.69999981       7.52633996E-03   2.47366214E-03   1.00000016E-02
   9.80000019       7.51414383E-03   2.48585828E-03   1.00000016E-02
   9.90000057       7.50208972E-03   2.49791262E-03   1.00000026E-02
   10.0000000       7.49017531E-03   2.50982703E-03   1.00000026E-02
   10.1000004       7.47839874E-03   2.52160360E-03   1.00000026E-02
   10.1999998       7.46675814E-03   2.53324443E-03   1.00000026E-02
   10.3000002       7.45525118E-03   2.54475139E-03   1.00000026E-02
   10.4000006       7.44387647E-03   2.55612633E-03   1.00000026E-02
   10.5000000       7.43263168E-03   2.56737112E-03   1.00000026E-02
   10.6000004       7.42151495E-03   2.57848785E-03   1.00000026E-02
   10.6999998       7.41052488E-03   2.58947816E-03   1.00000035E-02
   10.8000002       7.39965914E-03   2.60034367E-03   1.00000026E-02
   10.9000006       7.38891633E-03   2.61108647E-03   1.00000026E-02
   11.0000000       7.37829460E-03   2.62170797E-03   1.00000026E-02
   11.1000004       7.36779254E-03   2.63221003E-03   1.00000026E-02
   11.1999998       7.35740829E-03   2.64259428E-03   1.00000026E-02
   11.3000002       7.34714000E-03   2.65286234E-03   1.00000026E-02
   11.4000006       7.33698625E-03   2.66301585E-03   1.00000016E-02
   11.5000000       7.32694566E-03   2.67305644E-03   1.00000016E-02
   11.6000004       7.31701637E-03   2.68298551E-03   1.00000016E-02
   11.6999998       7.30719697E-03   2.69280467E-03   1.00000016E-02
   11.8000002       7.29748607E-03   2.70251534E-03   1.00000016E-02
   11.9000006       7.28788227E-03   2.71211914E-03   1.00000016E-02
   12.0000000       7.27838418E-03   2.72161746E-03   1.00000016E-02
   12.1000004       7.26898992E-03   2.73101148E-03   1.00000016E-02
   12.1999998       7.25969858E-03   2.74030282E-03   1.00000016E-02
   12.3000002       7.25050829E-03   2.74949288E-03   1.00000016E-02
   12.4000006       7.24141812E-03   2.75858305E-03   1.00000016E-02
   12.5000000       7.23242667E-03   2.76757451E-03   1.00000016E-02
   12.6000004       7.22353254E-03   2.77646841E-03   1.00000007E-02
   12.6999998       7.21473480E-03   2.78526638E-03   1.00000016E-02
   12.8000002       7.20603159E-03   2.79396935E-03   1.00000007E-02
   12.9000006       7.19742198E-03   2.80257873E-03   1.00000007E-02
   13.0000000       7.18890503E-03   2.81109591E-03   1.00000007E-02
   13.1000004       7.18047889E-03   2.81952182E-03   1.00000007E-02
   13.1999998       7.17214309E-03   2.82785762E-03   1.00000007E-02
   13.3000002       7.16389623E-03   2.83610472E-03   1.00000007E-02
   13.4000006       7.15573691E-03   2.84426403E-03   1.00000007E-02
   13.5000000       7.14766420E-03   2.85233674E-03   1.00000007E-02
   13.6000004       7.13967672E-03   2.86032399E-03   1.00000007E-02
   13.6999998       7.13177398E-03   2.86822696E-03   1.00000007E-02
   13.8000002       7.12395459E-03   2.87604658E-03   1.00000016E-02
   13.9000006       7.11621717E-03   2.88378401E-03   1.00000016E-02
   14.0000000       7.10856123E-03   2.89144018E-03   1.00000016E-02
   14.1000004       7.10098539E-03   2.89901602E-03   1.00000016E-02
   14.1999998       7.09348870E-03   2.90651270E-03   1.00000016E-02
   14.3000002       7.08607025E-03   2.91393115E-03   1.00000016E-02
   14.4000006       7.07872910E-03   2.92127230E-03   1.00000016E-02
   14.5000000       7.07146432E-03   2.92853732E-03   1.00000016E-02
   14.6000004       7.06427498E-03   2.93572689E-03   1.00000016E-02
   14.6999998       7.05715967E-03   2.94284197E-03   1.00000016E-02
   14.8000002       7.05011794E-03   2.94988370E-03   1.00000016E-02
