 === NP Ecosistem model integration =====================
  time            phytoplankton   nitrate         total_N
   81.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   81.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   81.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   82.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   82.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   82.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   82.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   82.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   82.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   82.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   82.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   82.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   82.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   83.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   83.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   83.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   83.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   83.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   83.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   83.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   83.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   83.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   83.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   84.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   84.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   84.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   84.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   84.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   84.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   84.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   84.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   84.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   84.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   85.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   85.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   85.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   85.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   85.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   85.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   85.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   85.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   85.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   85.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   86.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   86.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   86.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   86.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   86.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   86.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   86.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   86.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   86.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   86.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   87.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   87.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   87.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   87.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   87.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   87.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   87.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   87.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   87.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   87.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   88.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   88.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   88.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   88.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   88.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   88.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   88.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   88.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   88.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   88.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   89.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   89.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   89.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   89.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   89.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   89.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   89.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   89.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   89.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   89.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   90.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   90.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   90.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   90.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   90.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   90.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   90.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   90.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   90.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   90.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   91.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   91.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   91.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   91.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   91.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   91.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   91.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   91.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   91.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   91.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   92.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   92.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   92.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   92.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   92.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   92.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   92.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   92.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   92.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   92.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   93.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   93.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   93.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   93.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   93.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   93.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   93.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   93.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   93.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   93.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   94.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   94.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   94.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   94.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   94.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   94.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   94.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   94.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   94.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   94.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   95.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   95.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   95.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   95.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   95.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   95.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   95.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   95.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   95.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   95.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   96.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   96.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   96.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   96.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   96.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   96.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   96.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   96.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   96.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   96.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   97.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   97.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   97.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   97.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   97.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   97.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   97.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   97.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   97.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   97.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   98.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   98.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   98.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   98.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   98.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   98.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   98.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   98.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   98.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   98.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   99.0000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   99.0999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   99.2000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   99.3000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   99.4000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   99.5000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
   99.5999985       2.62963083E-02   3.70370061E-03   3.00000086E-02
   99.7000046       2.62963083E-02   3.70370061E-03   3.00000086E-02
   99.8000031       2.62963083E-02   3.70370061E-03   3.00000086E-02
   99.9000015       2.62963083E-02   3.70370061E-03   3.00000086E-02
   100.000000       2.62963083E-02   3.70370061E-03   3.00000086E-02
