 === NPZ Ecosistem model integration ====================================
  time            phytoplankton   zooplankton     nitrate         total_N
   30.5699997       3.58285978E-02   3.38192796E-04   3.83319356E-03   3.99999842E-02
   30.5799999       3.58291157E-02   3.37821140E-04   3.83304758E-03   3.99999842E-02
   30.5900002       3.58296335E-02   3.37449892E-04   3.83290160E-03   3.99999879E-02
   30.5999985       3.58301513E-02   3.37079051E-04   3.83275584E-03   3.99999879E-02
   30.6099987       3.58306691E-02   3.36708617E-04   3.83261032E-03   3.99999917E-02
   30.6199989       3.58311832E-02   3.36338591E-04   3.83246480E-03   3.99999842E-02
   30.6299992       3.58316973E-02   3.35968973E-04   3.83231952E-03   3.99999842E-02
   30.6399994       3.58322114E-02   3.35599761E-04   3.83217447E-03   3.99999842E-02
   30.6499996       3.58327255E-02   3.35230958E-04   3.83202964E-03   3.99999879E-02
   30.6599998       3.58332396E-02   3.34862561E-04   3.83188482E-03   3.99999879E-02
   30.6700001       3.58337536E-02   3.34494573E-04   3.83174024E-03   3.99999879E-02
   30.6799984       3.58342640E-02   3.34126991E-04   3.83159588E-03   3.99999879E-02
   30.6899986       3.58347744E-02   3.33759817E-04   3.83145153E-03   3.99999842E-02
   30.6999989       3.58352847E-02   3.33393051E-04   3.83130740E-03   3.99999879E-02
   30.7099991       3.58357951E-02   3.33026692E-04   3.83116351E-03   3.99999842E-02
   30.7199993       3.58363055E-02   3.32660740E-04   3.83101986E-03   3.99999879E-02
   30.7299995       3.58368158E-02   3.32295167E-04   3.83087620E-03   3.99999879E-02
   30.7399998       3.58373262E-02   3.31930001E-04   3.83073278E-03   3.99999917E-02
   30.7500000       3.58378328E-02   3.31565243E-04   3.83058959E-03   3.99999879E-02
   30.7600002       3.58383395E-02   3.31200892E-04   3.83044640E-03   3.99999879E-02
   30.7699986       3.58388461E-02   3.30836949E-04   3.83030344E-03   3.99999842E-02
   30.7799988       3.58393528E-02   3.30473384E-04   3.83016071E-03   3.99999879E-02
   30.7899990       3.58398594E-02   3.30110226E-04   3.83001822E-03   3.99999879E-02
   30.7999992       3.58403660E-02   3.29747476E-04   3.82987573E-03   3.99999879E-02
   30.8099995       3.58408689E-02   3.29385133E-04   3.82973347E-03   3.99999879E-02
   30.8199997       3.58413719E-02   3.29023169E-04   3.82959144E-03   3.99999842E-02
   30.8299999       3.58418748E-02   3.28661612E-04   3.82944942E-03   3.99999842E-02
   30.8400002       3.58423777E-02   3.28300463E-04   3.82930762E-03   3.99999842E-02
   30.8499985       3.58428806E-02   3.27939691E-04   3.82916606E-03   3.99999879E-02
   30.8599987       3.58433835E-02   3.27579328E-04   3.82902473E-03   3.99999879E-02
   30.8699989       3.58438864E-02   3.27219343E-04   3.82888340E-03   3.99999879E-02
   30.8799992       3.58443856E-02   3.26859765E-04   3.82874231E-03   3.99999879E-02
   30.8899994       3.58448848E-02   3.26500594E-04   3.82860145E-03   3.99999842E-02
   30.8999996       3.58453840E-02   3.26141802E-04   3.82846058E-03   3.99999879E-02
   30.9099998       3.58458832E-02   3.25783418E-04   3.82831995E-03   3.99999879E-02
   30.9200001       3.58463824E-02   3.25425412E-04   3.82817956E-03   3.99999879E-02
   30.9299984       3.58468816E-02   3.25067813E-04   3.82803916E-03   3.99999879E-02
   30.9399986       3.58473808E-02   3.24710592E-04   3.82789900E-03   3.99999917E-02
   30.9499989       3.58478762E-02   3.24353779E-04   3.82775906E-03   3.99999879E-02
   30.9599991       3.58483717E-02   3.23997345E-04   3.82761937E-03   3.99999879E-02
   30.9699993       3.58488671E-02   3.23641318E-04   3.82747967E-03   3.99999879E-02
   30.9799995       3.58493626E-02   3.23285669E-04   3.82734020E-03   3.99999879E-02
   30.9899998       3.58498581E-02   3.22930428E-04   3.82720097E-03   3.99999879E-02
   31.0000000       3.58503535E-02   3.22575564E-04   3.82706174E-03   3.99999917E-02
   31.0100002       3.58508453E-02   3.22221109E-04   3.82692274E-03   3.99999917E-02
   31.0199986       3.58513370E-02   3.21867032E-04   3.82678397E-03   3.99999917E-02
   31.0299988       3.58518288E-02   3.21513333E-04   3.82664520E-03   3.99999879E-02
   31.0399990       3.58523205E-02   3.21160041E-04   3.82650667E-03   3.99999879E-02
   31.0499992       3.58528122E-02   3.20807128E-04   3.82636837E-03   3.99999879E-02
   31.0599995       3.58533040E-02   3.20454594E-04   3.82623007E-03   3.99999879E-02
   31.0699997       3.58537957E-02   3.20102467E-04   3.82609200E-03   3.99999917E-02
   31.0799999       3.58542837E-02   3.19750718E-04   3.82595416E-03   3.99999879E-02
   31.0900002       3.58547717E-02   3.19399347E-04   3.82581656E-03   3.99999879E-02
   31.0999985       3.58552597E-02   3.19048384E-04   3.82567896E-03   3.99999879E-02
   31.1099987       3.58557478E-02   3.18697799E-04   3.82554159E-03   3.99999879E-02
   31.1199989       3.58562358E-02   3.18347593E-04   3.82540445E-03   3.99999879E-02
   31.1299992       3.58567238E-02   3.17997765E-04   3.82526731E-03   3.99999879E-02
   31.1399994       3.58572118E-02   3.17648344E-04   3.82513041E-03   3.99999917E-02
   31.1499996       3.58576961E-02   3.17299302E-04   3.82499374E-03   3.99999879E-02
   31.1599998       3.58581804E-02   3.16950638E-04   3.82485706E-03   3.99999879E-02
   31.1700001       3.58586647E-02   3.16602353E-04   3.82472062E-03   3.99999879E-02
   31.1799984       3.58591489E-02   3.16254445E-04   3.82458442E-03   3.99999879E-02
   31.1899986       3.58596332E-02   3.15906946E-04   3.82444821E-03   3.99999917E-02
   31.1999989       3.58601175E-02   3.15559824E-04   3.82431224E-03   3.99999879E-02
   31.2099991       3.58606018E-02   3.15213081E-04   3.82417650E-03   3.99999917E-02
   31.2199993       3.58610824E-02   3.14866717E-04   3.82404076E-03   3.99999879E-02
   31.2299995       3.58615629E-02   3.14520730E-04   3.82390525E-03   3.99999917E-02
   31.2399998       3.58620435E-02   3.14175122E-04   3.82376998E-03   3.99999879E-02
   31.2500000       3.58625241E-02   3.13829893E-04   3.82363470E-03   3.99999879E-02
   31.2600002       3.58630046E-02   3.13485041E-04   3.82349966E-03   3.99999879E-02
   31.2699986       3.58634852E-02   3.13140568E-04   3.82336485E-03   3.99999917E-02
   31.2799988       3.58639657E-02   3.12796474E-04   3.82323004E-03   3.99999917E-02
   31.2899990       3.58644426E-02   3.12452757E-04   3.82309547E-03   3.99999879E-02
   31.2999992       3.58649194E-02   3.12109420E-04   3.82296112E-03   3.99999879E-02
   31.3099995       3.58653963E-02   3.11766460E-04   3.82282678E-03   3.99999879E-02
   31.3199997       3.58658731E-02   3.11423879E-04   3.82269267E-03   3.99999879E-02
   31.3299999       3.58663499E-02   3.11081676E-04   3.82255879E-03   3.99999879E-02
   31.3400002       3.58668268E-02   3.10739852E-04   3.82242491E-03   3.99999917E-02
   31.3499985       3.58673036E-02   3.10398405E-04   3.82229127E-03   3.99999917E-02
   31.3599987       3.58677767E-02   3.10057338E-04   3.82215786E-03   3.99999917E-02
   31.3699989       3.58682498E-02   3.09716648E-04   3.82202445E-03   3.99999917E-02
   31.3799992       3.58687229E-02   3.09376337E-04   3.82189127E-03   3.99999917E-02
   31.3899994       3.58691961E-02   3.09036404E-04   3.82175832E-03   3.99999879E-02
   31.3999996       3.58696692E-02   3.08696821E-04   3.82162537E-03   3.99999917E-02
   31.4099998       3.58701423E-02   3.08357616E-04   3.82149266E-03   3.99999917E-02
   31.4200001       3.58706154E-02   3.08018789E-04   3.82136018E-03   3.99999954E-02
   31.4299984       3.58710848E-02   3.07680340E-04   3.82122770E-03   3.99999917E-02
   31.4399986       3.58715542E-02   3.07342270E-04   3.82109545E-03   3.99999917E-02
   31.4499989       3.58720236E-02   3.07004550E-04   3.82096344E-03   3.99999917E-02
   31.4599991       3.58724929E-02   3.06667207E-04   3.82083142E-03   3.99999917E-02
   31.4699993       3.58729623E-02   3.06330243E-04   3.82069964E-03   3.99999917E-02
   31.4799995       3.58734317E-02   3.05993657E-04   3.82056809E-03   3.99999954E-02
   31.4899998       3.58739011E-02   3.05657421E-04   3.82043654E-03   3.99999954E-02
   31.5000000       3.58743668E-02   3.05321562E-04   3.82030522E-03   3.99999917E-02
   31.5100002       3.58748324E-02   3.04986082E-04   3.82017414E-03   3.99999917E-02
   31.5199986       3.58752981E-02   3.04650952E-04   3.82004306E-03   3.99999917E-02
   31.5299988       3.58757637E-02   3.04316200E-04   3.81991221E-03   3.99999917E-02
   31.5399990       3.58762294E-02   3.03981826E-04   3.81978136E-03   3.99999954E-02
   31.5499992       3.58766951E-02   3.03647801E-04   3.81965074E-03   3.99999954E-02
   31.5599995       3.58771607E-02   3.03314155E-04   3.81952035E-03   3.99999954E-02
   31.5699997       3.58776227E-02   3.02980887E-04   3.81938997E-03   3.99999954E-02
   31.5799999       3.58780846E-02   3.02647968E-04   3.81925981E-03   3.99999917E-02
   31.5900002       3.58785465E-02   3.02315428E-04   3.81912990E-03   3.99999917E-02
   31.5999985       3.58790085E-02   3.01983237E-04   3.81899998E-03   3.99999917E-02
   31.6099987       3.58794704E-02   3.01651424E-04   3.81887029E-03   3.99999917E-02
   31.6199989       3.58799323E-02   3.01319960E-04   3.81874084E-03   3.99999917E-02
   31.6299992       3.58803943E-02   3.00988875E-04   3.81861138E-03   3.99999954E-02
   31.6399994       3.58808525E-02   3.00658168E-04   3.81848216E-03   3.99999917E-02
   31.6499996       3.58813107E-02   3.00327811E-04   3.81835317E-03   3.99999917E-02
   31.6599998       3.58817689E-02   2.99997802E-04   3.81822418E-03   3.99999917E-02
   31.6700001       3.58822271E-02   2.99668172E-04   3.81809543E-03   3.99999917E-02
   31.6799984       3.58826853E-02   2.99338892E-04   3.81796667E-03   3.99999917E-02
   31.6899986       3.58831435E-02   2.99009989E-04   3.81783815E-03   3.99999917E-02
   31.6999989       3.58836018E-02   2.98681436E-04   3.81770986E-03   3.99999954E-02
   31.7099991       3.58840600E-02   2.98353261E-04   3.81758157E-03   3.99999954E-02
   31.7199993       3.58845145E-02   2.98025436E-04   3.81745351E-03   3.99999954E-02
   31.7299995       3.58849689E-02   2.97697989E-04   3.81732569E-03   3.99999954E-02
   31.7399998       3.58854234E-02   2.97370891E-04   3.81719787E-03   3.99999917E-02
   31.7500000       3.58858779E-02   2.97044142E-04   3.81707028E-03   3.99999917E-02
   31.7600002       3.58863324E-02   2.96717772E-04   3.81694292E-03   3.99999954E-02
   31.7699986       3.58867869E-02   2.96391750E-04   3.81681556E-03   3.99999954E-02
   31.7799988       3.58872414E-02   2.96066079E-04   3.81668843E-03   3.99999991E-02
   31.7899990       3.58876921E-02   2.95740785E-04   3.81656131E-03   3.99999917E-02
   31.7999992       3.58881429E-02   2.95415841E-04   3.81643442E-03   3.99999917E-02
   31.8099995       3.58885936E-02   2.95091246E-04   3.81630776E-03   3.99999917E-02
   31.8199997       3.58890444E-02   2.94767000E-04   3.81618110E-03   3.99999917E-02
   31.8299999       3.58894952E-02   2.94443133E-04   3.81605467E-03   3.99999917E-02
   31.8400002       3.58899459E-02   2.94119614E-04   3.81592847E-03   3.99999917E-02
   31.8499985       3.58903967E-02   2.93796445E-04   3.81580228E-03   3.99999954E-02
   31.8599987       3.58908437E-02   2.93473626E-04   3.81567632E-03   3.99999954E-02
   31.8699989       3.58912908E-02   2.93151184E-04   3.81555036E-03   3.99999917E-02
   31.8799992       3.58917378E-02   2.92829092E-04   3.81542463E-03   3.99999917E-02
   31.8899994       3.58921848E-02   2.92507350E-04   3.81529913E-03   3.99999917E-02
   31.8999996       3.58926319E-02   2.92185956E-04   3.81517364E-03   3.99999917E-02
   31.9099998       3.58930789E-02   2.91864912E-04   3.81504837E-03   3.99999917E-02
   31.9200001       3.58935259E-02   2.91544216E-04   3.81492334E-03   3.99999954E-02
   31.9299984       3.58939730E-02   2.91223871E-04   3.81479831E-03   3.99999954E-02
   31.9399986       3.58944163E-02   2.90903903E-04   3.81467352E-03   3.99999954E-02
   31.9499989       3.58948596E-02   2.90584285E-04   3.81454872E-03   3.99999917E-02
   31.9599991       3.58953029E-02   2.90265016E-04   3.81442416E-03   3.99999917E-02
   31.9699993       3.58957462E-02   2.89946096E-04   3.81429982E-03   3.99999917E-02
   31.9799995       3.58961895E-02   2.89627525E-04   3.81417549E-03   3.99999917E-02
   31.9899998       3.58966328E-02   2.89309304E-04   3.81405139E-03   3.99999954E-02
   32.0000000       3.58970761E-02   2.88991432E-04   3.81392729E-03   3.99999954E-02
   32.0099983       3.58975157E-02   2.88673909E-04   3.81380343E-03   3.99999917E-02
   32.0200005       3.58979553E-02   2.88356736E-04   3.81367980E-03   3.99999917E-02
   32.0299988       3.58983949E-02   2.88039912E-04   3.81355616E-03   3.99999917E-02
   32.0400009       3.58988345E-02   2.87723436E-04   3.81343276E-03   3.99999917E-02
   32.0499992       3.58992741E-02   2.87407311E-04   3.81330959E-03   3.99999917E-02
   32.0599976       3.58997136E-02   2.87091534E-04   3.81318643E-03   3.99999917E-02
   32.0699997       3.59001532E-02   2.86776107E-04   3.81306349E-03   3.99999917E-02
   32.0799980       3.59005928E-02   2.86461029E-04   3.81294056E-03   3.99999917E-02
   32.0900002       3.59010287E-02   2.86146300E-04   3.81281786E-03   3.99999917E-02
   32.0999985       3.59014645E-02   2.85831891E-04   3.81269539E-03   3.99999917E-02
   32.1100006       3.59019004E-02   2.85517832E-04   3.81257292E-03   3.99999917E-02
   32.1199989       3.59023362E-02   2.85204122E-04   3.81245068E-03   3.99999917E-02
   32.1300011       3.59027721E-02   2.84890761E-04   3.81232845E-03   3.99999917E-02
   32.1399994       3.59032080E-02   2.84577749E-04   3.81220644E-03   3.99999917E-02
   32.1499977       3.59036438E-02   2.84265087E-04   3.81208467E-03   3.99999954E-02
   32.1599998       3.59040797E-02   2.83952773E-04   3.81196290E-03   3.99999954E-02
   32.1699982       3.59045118E-02   2.83640780E-04   3.81184136E-03   3.99999917E-02
   32.1800003       3.59049439E-02   2.83329136E-04   3.81171983E-03   3.99999954E-02
   32.1899986       3.59053761E-02   2.83017842E-04   3.81159852E-03   3.99999917E-02
   32.2000008       3.59058082E-02   2.82706897E-04   3.81147745E-03   3.99999954E-02
   32.2099991       3.59062403E-02   2.82396271E-04   3.81135638E-03   3.99999917E-02
   32.2199974       3.59066725E-02   2.82085995E-04   3.81123554E-03   3.99999954E-02
   32.2299995       3.59071046E-02   2.81776069E-04   3.81111470E-03   3.99999954E-02
   32.2399979       3.59075330E-02   2.81466491E-04   3.81099409E-03   3.99999954E-02
   32.2500000       3.59079614E-02   2.81157234E-04   3.81087372E-03   3.99999954E-02
   32.2599983       3.59083898E-02   2.80848326E-04   3.81075335E-03   3.99999917E-02
   32.2700005       3.59088182E-02   2.80539767E-04   3.81063321E-03   3.99999917E-02
   32.2799988       3.59092467E-02   2.80231528E-04   3.81051307E-03   3.99999917E-02
   32.2900009       3.59096751E-02   2.79923639E-04   3.81039316E-03   3.99999917E-02
   32.2999992       3.59101035E-02   2.79616099E-04   3.81027348E-03   3.99999917E-02
   32.3099976       3.59105319E-02   2.79308879E-04   3.81015381E-03   3.99999917E-02
   32.3199997       3.59109566E-02   2.79002008E-04   3.81003437E-03   3.99999917E-02
   32.3299980       3.59113812E-02   2.78695457E-04   3.80991492E-03   3.99999917E-02
   32.3400002       3.59118059E-02   2.78389256E-04   3.80979571E-03   3.99999917E-02
   32.3499985       3.59122306E-02   2.78083404E-04   3.80967651E-03   3.99999879E-02
   32.3600006       3.59126553E-02   2.77777872E-04   3.80955753E-03   3.99999879E-02
   32.3699989       3.59130800E-02   2.77472689E-04   3.80943879E-03   3.99999917E-02
   32.3800011       3.59135047E-02   2.77167826E-04   3.80932004E-03   3.99999954E-02
   32.3899994       3.59139293E-02   2.76863313E-04   3.80920153E-03   3.99999954E-02
   32.3999977       3.59143503E-02   2.76559120E-04   3.80908302E-03   3.99999917E-02
   32.4099998       3.59147713E-02   2.76255276E-04   3.80896474E-03   3.99999917E-02
   32.4199982       3.59151922E-02   2.75951752E-04   3.80884670E-03   3.99999917E-02
   32.4300003       3.59156132E-02   2.75648577E-04   3.80872865E-03   3.99999917E-02
   32.4399986       3.59160341E-02   2.75345723E-04   3.80861084E-03   3.99999917E-02
   32.4500008       3.59164551E-02   2.75043218E-04   3.80849303E-03   3.99999917E-02
   32.4599991       3.59168760E-02   2.74741033E-04   3.80837545E-03   3.99999917E-02
   32.4699974       3.59172970E-02   2.74439168E-04   3.80825787E-03   3.99999917E-02
   32.4799995       3.59177142E-02   2.74137652E-04   3.80814052E-03   3.99999917E-02
   32.4899979       3.59181315E-02   2.73836456E-04   3.80802341E-03   3.99999917E-02
   32.5000000       3.59185487E-02   2.73535610E-04   3.80790629E-03   3.99999917E-02
   32.5099983       3.59189659E-02   2.73235084E-04   3.80778941E-03   3.99999917E-02
   32.5200005       3.59193832E-02   2.72934878E-04   3.80767253E-03   3.99999879E-02
   32.5299988       3.59198004E-02   2.72635021E-04   3.80755588E-03   3.99999917E-02
   32.5400009       3.59202176E-02   2.72335485E-04   3.80743947E-03   3.99999917E-02
   32.5499992       3.59206349E-02   2.72036268E-04   3.80732305E-03   3.99999917E-02
   32.5599976       3.59210484E-02   2.71737401E-04   3.80720687E-03   3.99999917E-02
   32.5699997       3.59214619E-02   2.71438854E-04   3.80709069E-03   3.99999917E-02
   32.5799980       3.59218754E-02   2.71140627E-04   3.80697474E-03   3.99999917E-02
   32.5900002       3.59222889E-02   2.70842720E-04   3.80685879E-03   3.99999917E-02
   32.5999985       3.59227024E-02   2.70545162E-04   3.80674307E-03   3.99999917E-02
   32.6100006       3.59231159E-02   2.70247925E-04   3.80662759E-03   3.99999917E-02
   32.6199989       3.59235294E-02   2.69951008E-04   3.80651210E-03   3.99999917E-02
   32.6300011       3.59239429E-02   2.69654411E-04   3.80639685E-03   3.99999954E-02
   32.6399994       3.59243527E-02   2.69358163E-04   3.80628160E-03   3.99999917E-02
   32.6499977       3.59247625E-02   2.69062235E-04   3.80616658E-03   3.99999917E-02
   32.6599998       3.59251723E-02   2.68766627E-04   3.80605157E-03   3.99999879E-02
   32.6699982       3.59255821E-02   2.68471340E-04   3.80593678E-03   3.99999879E-02
   32.6800003       3.59259918E-02   2.68176373E-04   3.80582223E-03   3.99999917E-02
   32.6899986       3.59264016E-02   2.67881725E-04   3.80570767E-03   3.99999917E-02
   32.7000008       3.59268114E-02   2.67587428E-04   3.80559335E-03   3.99999917E-02
   32.7099991       3.59272212E-02   2.67293450E-04   3.80547903E-03   3.99999917E-02
   32.7199974       3.59276272E-02   2.66999792E-04   3.80536495E-03   3.99999917E-02
   32.7299995       3.59280333E-02   2.66706455E-04   3.80525086E-03   3.99999879E-02
   32.7399979       3.59284393E-02   2.66413437E-04   3.80513701E-03   3.99999917E-02
   32.7500000       3.59288454E-02   2.66120740E-04   3.80502315E-03   3.99999879E-02
   32.7599983       3.59292515E-02   2.65828363E-04   3.80490953E-03   3.99999917E-02
   32.7700005       3.59296575E-02   2.65536306E-04   3.80479614E-03   3.99999879E-02
   32.7799988       3.59300636E-02   2.65244569E-04   3.80468275E-03   3.99999917E-02
   32.7900009       3.59304696E-02   2.64953153E-04   3.80456960E-03   3.99999917E-02
   32.7999992       3.59308720E-02   2.64662056E-04   3.80445644E-03   3.99999917E-02
   32.8099976       3.59312743E-02   2.64371280E-04   3.80434352E-03   3.99999917E-02
   32.8199997       3.59316766E-02   2.64080823E-04   3.80423060E-03   3.99999879E-02
   32.8299980       3.59320790E-02   2.63790687E-04   3.80411791E-03   3.99999879E-02
   32.8400002       3.59324813E-02   2.63500871E-04   3.80400522E-03   3.99999879E-02
   32.8499985       3.59328836E-02   2.63211376E-04   3.80389276E-03   3.99999879E-02
   32.8600006       3.59332860E-02   2.62922200E-04   3.80378054E-03   3.99999917E-02
   32.8699989       3.59336883E-02   2.62633344E-04   3.80366831E-03   3.99999879E-02
   32.8800011       3.59340906E-02   2.62344809E-04   3.80355632E-03   3.99999917E-02
   32.8899994       3.59344892E-02   2.62056594E-04   3.80344433E-03   3.99999879E-02
   32.8999977       3.59348878E-02   2.61768699E-04   3.80333257E-03   3.99999879E-02
   32.9099998       3.59352864E-02   2.61481124E-04   3.80322081E-03   3.99999879E-02
   32.9199982       3.59356850E-02   2.61193840E-04   3.80310928E-03   3.99999879E-02
   32.9300003       3.59360836E-02   2.60906876E-04   3.80299776E-03   3.99999879E-02
   32.9399986       3.59364823E-02   2.60620232E-04   3.80288647E-03   3.99999917E-02
   32.9500008       3.59368809E-02   2.60333909E-04   3.80277541E-03   3.99999917E-02
   32.9599991       3.59372795E-02   2.60047906E-04   3.80266435E-03   3.99999917E-02
   32.9699974       3.59376743E-02   2.59762222E-04   3.80255352E-03   3.99999879E-02
   32.9799995       3.59380692E-02   2.59476830E-04   3.80244269E-03   3.99999879E-02
   32.9899979       3.59384641E-02   2.59191758E-04   3.80233210E-03   3.99999879E-02
   33.0000000       3.59388590E-02   2.58907006E-04   3.80222150E-03   3.99999879E-02
   33.0099983       3.59392539E-02   2.58622575E-04   3.80211114E-03   3.99999842E-02
   33.0200005       3.59396487E-02   2.58338434E-04   3.80200078E-03   3.99999879E-02
   33.0299988       3.59400436E-02   2.58054613E-04   3.80189065E-03   3.99999879E-02
   33.0400009       3.59404385E-02   2.57771113E-04   3.80178052E-03   3.99999917E-02
   33.0499992       3.59408334E-02   2.57487933E-04   3.80167062E-03   3.99999917E-02
   33.0599976       3.59412245E-02   2.57205043E-04   3.80156073E-03   3.99999917E-02
   33.0699997       3.59416157E-02   2.56922474E-04   3.80145106E-03   3.99999879E-02
   33.0799980       3.59420069E-02   2.56640225E-04   3.80134163E-03   3.99999879E-02
   33.0900002       3.59423980E-02   2.56358268E-04   3.80123220E-03   3.99999917E-02
   33.0999985       3.59427892E-02   2.56076630E-04   3.80112301E-03   3.99999879E-02
   33.1100006       3.59431803E-02   2.55795312E-04   3.80101381E-03   3.99999917E-02
   33.1199989       3.59435715E-02   2.55514286E-04   3.80090484E-03   3.99999917E-02
   33.1300011       3.59439626E-02   2.55233579E-04   3.80079588E-03   3.99999917E-02
   33.1399994       3.59443501E-02   2.54953193E-04   3.80068715E-03   3.99999879E-02
   33.1499977       3.59447375E-02   2.54673098E-04   3.80057842E-03   3.99999879E-02
   33.1599998       3.59451249E-02   2.54393322E-04   3.80046992E-03   3.99999879E-02
   33.1699982       3.59455124E-02   2.54113838E-04   3.80036142E-03   3.99999879E-02
   33.1800003       3.59458998E-02   2.53834674E-04   3.80025315E-03   3.99999879E-02
   33.1899986       3.59462872E-02   2.53555801E-04   3.80014488E-03   3.99999879E-02
   33.2000008       3.59466746E-02   2.53277249E-04   3.80003685E-03   3.99999917E-02
   33.2099991       3.59470621E-02   2.52998987E-04   3.79992905E-03   3.99999917E-02
   33.2199974       3.59474495E-02   2.52721045E-04   3.79982125E-03   3.99999917E-02
   33.2299995       3.59478332E-02   2.52443395E-04   3.79971368E-03   3.99999917E-02
   33.2399979       3.59482169E-02   2.52166064E-04   3.79960611E-03   3.99999879E-02
   33.2500000       3.59486006E-02   2.51889025E-04   3.79949878E-03   3.99999879E-02
   33.2599983       3.59489843E-02   2.51612306E-04   3.79939144E-03   3.99999879E-02
   33.2700005       3.59493680E-02   2.51335878E-04   3.79928434E-03   3.99999879E-02
   33.2799988       3.59497517E-02   2.51059770E-04   3.79917724E-03   3.99999879E-02
   33.2900009       3.59501354E-02   2.50783953E-04   3.79907037E-03   3.99999879E-02
   33.2999992       3.59505191E-02   2.50508456E-04   3.79896350E-03   3.99999917E-02
   33.3099976       3.59509028E-02   2.50233250E-04   3.79885687E-03   3.99999917E-02
   33.3199997       3.59512828E-02   2.49958335E-04   3.79875023E-03   3.99999917E-02
   33.3299980       3.59516628E-02   2.49683741E-04   3.79864383E-03   3.99999917E-02
   33.3400002       3.59520428E-02   2.49409437E-04   3.79853742E-03   3.99999879E-02
   33.3499985       3.59524228E-02   2.49135453E-04   3.79843125E-03   3.99999917E-02
   33.3600006       3.59528027E-02   2.48861761E-04   3.79832508E-03   3.99999879E-02
   33.3699989       3.59531827E-02   2.48588360E-04   3.79821914E-03   3.99999917E-02
   33.3800011       3.59535627E-02   2.48315278E-04   3.79811320E-03   3.99999917E-02
   33.3899994       3.59539427E-02   2.48042488E-04   3.79800750E-03   3.99999917E-02
   33.3999977       3.59543189E-02   2.47769989E-04   3.79790179E-03   3.99999917E-02
   33.4099998       3.59546952E-02   2.47497781E-04   3.79779632E-03   3.99999879E-02
   33.4199982       3.59550714E-02   2.47225893E-04   3.79769108E-03   3.99999879E-02
   33.4300003       3.59554477E-02   2.46954296E-04   3.79758584E-03   3.99999879E-02
   33.4399986       3.59558240E-02   2.46682990E-04   3.79748084E-03   3.99999842E-02
   33.4500008       3.59562002E-02   2.46412004E-04   3.79737583E-03   3.99999879E-02
   33.4599991       3.59565765E-02   2.46141310E-04   3.79727106E-03   3.99999879E-02
   33.4699974       3.59569527E-02   2.45870906E-04   3.79716628E-03   3.99999879E-02
   33.4799995       3.59573290E-02   2.45600793E-04   3.79706174E-03   3.99999917E-02
   33.4899979       3.59577015E-02   2.45330972E-04   3.79695720E-03   3.99999917E-02
   33.5000000       3.59580740E-02   2.45061470E-04   3.79685289E-03   3.99999879E-02
   33.5099983       3.59584466E-02   2.44792260E-04   3.79674858E-03   3.99999879E-02
   33.5200005       3.59588191E-02   2.44523340E-04   3.79664451E-03   3.99999879E-02
   33.5299988       3.59591916E-02   2.44254712E-04   3.79654043E-03   3.99999879E-02
   33.5400009       3.59595641E-02   2.43986389E-04   3.79643659E-03   3.99999879E-02
   33.5499992       3.59599367E-02   2.43718358E-04   3.79633275E-03   3.99999879E-02
   33.5599976       3.59603092E-02   2.43450617E-04   3.79622914E-03   3.99999917E-02
   33.5699997       3.59606817E-02   2.43183167E-04   3.79612553E-03   3.99999917E-02
   33.5799980       3.59610505E-02   2.42916023E-04   3.79602215E-03   3.99999879E-02
   33.5900002       3.59614193E-02   2.42649170E-04   3.79591878E-03   3.99999879E-02
   33.5999985       3.59617881E-02   2.42382608E-04   3.79581563E-03   3.99999842E-02
   33.6100006       3.59621570E-02   2.42116337E-04   3.79571249E-03   3.99999879E-02
   33.6199989       3.59625258E-02   2.41850357E-04   3.79560958E-03   3.99999842E-02
   33.6300011       3.59628946E-02   2.41584668E-04   3.79550667E-03   3.99999879E-02
   33.6399994       3.59632634E-02   2.41319271E-04   3.79540399E-03   3.99999879E-02
   33.6499977       3.59636322E-02   2.41054164E-04   3.79530131E-03   3.99999842E-02
   33.6599998       3.59640010E-02   2.40789348E-04   3.79519886E-03   3.99999879E-02
   33.6699982       3.59643660E-02   2.40524823E-04   3.79509642E-03   3.99999842E-02
   33.6800003       3.59647311E-02   2.40260590E-04   3.79499421E-03   3.99999842E-02
   33.6899986       3.59650962E-02   2.39996647E-04   3.79489199E-03   3.99999879E-02
   33.7000008       3.59654613E-02   2.39732995E-04   3.79479001E-03   3.99999842E-02
   33.7099991       3.59658264E-02   2.39469635E-04   3.79468803E-03   3.99999842E-02
   33.7199974       3.59661914E-02   2.39206565E-04   3.79458629E-03   3.99999842E-02
   33.7299995       3.59665565E-02   2.38943787E-04   3.79448454E-03   3.99999842E-02
   33.7399979       3.59669216E-02   2.38681299E-04   3.79438302E-03   3.99999879E-02
   33.7500000       3.59672867E-02   2.38419103E-04   3.79428151E-03   3.99999879E-02
   33.7599983       3.59676518E-02   2.38157183E-04   3.79418023E-03   3.99999917E-02
   33.7700005       3.59680131E-02   2.37895554E-04   3.79407895E-03   3.99999879E-02
   33.7799988       3.59683745E-02   2.37634216E-04   3.79397790E-03   3.99999842E-02
   33.7900009       3.59687358E-02   2.37373170E-04   3.79387685E-03   3.99999842E-02
   33.7999992       3.59690972E-02   2.37112414E-04   3.79377604E-03   3.99999842E-02
